book_id,title,author_id,categories,published_date,price,stock_quantity
1936,Secured responsive software,520,Non-Fiction,5/27/2024,26.42,80
1937,Enhanced non-volatile contingency,676,Non-Fiction,4/30/2022,18.15,24
1938,Ameliorated high-level access,116,Non-Fiction,8/1/2015,36.14,60
1939,Upgradable non-volatile flexibility,510,Non-Fiction,8/19/2020,13.02,5
1940,Persistent executive monitoring,56,Romance,11/14/2017,22.01,26
1941,Assimilated zero-defect frame,446,Science Fiction,9/10/2018,20.7,97
1942,Innovative global utilization,465,Fiction,7/21/2019,10.58,6
1943,Decentralized fault-tolerant Internet solution,551,Non-Fiction,12/22/2022,12.94,3
1944,Cross-platform scalable software,497,Mystery,10/4/2023,11.1,30
1945,Front-line clear-thinking budgetary management,739,Fantasy,4/12/2022,32.07,41
1946,Universal reciprocal monitoring,430,Non-Fiction,6/6/2024,38.86,41
1947,Organic national paradigm,236,Fiction,9/3/2023,20.34,12
1948,Cloned upward-trending utilization,243,Romance,1/5/2024,24.14,25
1949,Persevering full-range core,385,Non-Fiction,9/3/2016,9.23,74
1950,User-centric fresh-thinking benchmark,497,Fiction,6/5/2019,45.17,18
1951,Configurable radical project,222,Mystery,5/13/2021,26.01,49
1952,Virtual full-range challenge,383,Non-Fiction,8/29/2022,26.13,24
1953,Devolved asymmetric matrix,648,Science Fiction,4/8/2024,48.91,25
1954,Profit-focused homogeneous array,344,Non-Fiction,12/8/2014,7.4,72
1955,Networked needs-based circuit,62,Science Fiction,11/5/2018,12,59
1956,Customer-focused grid-enabled implementation,470,Fantasy,2/23/2024,13.52,43
1957,Multi-layered context-sensitive frame,226,Science Fiction,11/20/2021,32.55,81
1958,Monitored actuating orchestration,627,Non-Fiction,7/13/2024,31.43,70
1959,Programmable client-driven extranet,236,Fiction,5/9/2016,24.1,66
1960,Upgradable 4thgeneration moderator,501,Non-Fiction,1/11/2015,32.02,59
1961,Profit-focused fault-tolerant functionalities,286,Fiction,8/20/2021,38.11,94
1962,Synchronized didactic Graphic Interface,253,Non-Fiction,1/18/2018,20.39,74
1963,Cloned 4thgeneration function,228,Mystery,10/31/2016,47.63,73
1964,Automated tertiary monitoring,6,Fantasy,3/8/2019,49.12,5
1965,Vision-oriented directional focus group,482,Romance,2/10/2021,39.81,4
1966,Ameliorated bottom-line function,436,Mystery,4/15/2021,23.34,89
1967,Profit-focused actuating Local Area Network,101,Fantasy,12/23/2017,27.78,10
1968,Fully-configurable exuding contingency,572,Fiction,1/2/2021,36.49,52
1969,Total stable leverage,224,Non-Fiction,7/13/2015,21.76,30
1970,Visionary intermediate customer loyalty,664,Fiction,7/17/2022,6.69,85
1971,Operative optimizing infrastructure,313,Non-Fiction,3/29/2024,36.94,73
1972,Intuitive logistical firmware,766,Mystery,8/21/2020,7.06,58
1973,Pre-emptive even-keeled task-force,475,Non-Fiction,9/15/2021,44.45,51
1974,Horizontal tangible budgetary management,190,Science Fiction,5/22/2023,33.57,90
1975,Pre-emptive contextually-based collaboration,649,Fiction,3/27/2021,43.85,9
1976,Profound 24/7 flexibility,395,Romance,2/1/2019,20.64,4
1977,Front-line client-server structure,304,Fantasy,2/15/2021,39.12,89
1978,Monitored analyzing moratorium,628,Mystery,4/8/2018,31.3,26
1979,Diverse fault-tolerant collaboration,807,Romance,8/5/2017,9.55,42
1980,Innovative foreground function,754,Fiction,10/14/2016,28.64,86
1981,Exclusive global matrices,373,Fiction,6/13/2020,10.87,46
1982,Ameliorated zero tolerance complexity,477,Mystery,7/5/2015,7.79,46
1983,Synergistic clear-thinking policy,180,Romance,2/28/2018,30.58,8
1984,Intuitive user-facing analyzer,575,Romance,1/6/2020,40.03,17
1985,Seamless high-level Local Area Network,343,Non-Fiction,6/30/2021,29.73,83
1986,Re-contextualized encompassing capacity,490,Romance,5/8/2022,47.31,74
1987,Multi-channeled foreground implementation,720,Non-Fiction,8/1/2017,39.13,97
1988,Seamless encompassing instruction set,231,Science Fiction,7/19/2022,21.51,34
1989,Programmable motivating moderator,516,Romance,10/21/2018,24.6,6
1990,Multi-lateral dynamic pricing structure,65,Science Fiction,12/15/2019,21.18,62
1991,Business-focused context-sensitive portal,514,Mystery,2/12/2024,42.49,60
1992,Exclusive actuating moderator,727,Mystery,6/25/2018,35.84,68
1993,Front-line web-enabled synergy,300,Fantasy,7/25/2018,33.31,86
1994,Expanded eco-centric parallelism,710,Fiction,1/20/2024,14.28,58
1995,Intuitive asymmetric hub,90,Fiction,5/31/2017,23.18,22
1996,Virtual user-facing Graphic Interface,296,Fiction,1/31/2023,10.8,35
1997,Advanced fault-tolerant service-desk,115,Romance,7/23/2016,12.5,19
1998,Visionary methodical Internet solution,210,Mystery,11/7/2017,47.88,2
1999,Progressive optimizing Graphical User Interface,301,Fantasy,1/1/2022,48.65,69
2000,Proactive actuating task-force,136,Fantasy,8/11/2024,21.24,56
2001,Monitored grid-enabled process improvement,756,Romance,7/28/2017,6.94,24
2002,Profit-focused dedicated contingency,65,Fiction,6/21/2020,44.35,29
2003,Inverse 24hour budgetary management,533,Romance,8/22/2019,20.77,74
2004,Expanded full-range orchestration,352,Romance,10/10/2021,34.42,41
2005,Organic explicit utilization,498,Mystery,2/4/2020,35.29,67
2006,Cloned even-keeled throughput,562,Fantasy,9/6/2021,26.14,72
2007,Diverse coherent data-warehouse,136,Science Fiction,10/20/2021,13.55,33
2008,Inverse leadingedge paradigm,233,Fantasy,10/2/2022,22.35,36
2009,Face-to-face context-sensitive forecast,789,Fiction,9/24/2016,12.52,36
2010,Configurable value-added frame,467,Non-Fiction,12/20/2016,33.21,20
2011,Exclusive full-range concept,729,Mystery,9/12/2014,18.54,22
2012,Multi-layered uniform superstructure,726,Romance,4/16/2023,45.8,19
2013,Devolved multi-tasking emulation,166,Non-Fiction,4/27/2017,11.13,40
2014,Managed 6thgeneration productivity,589,Non-Fiction,11/7/2019,25.39,47
2015,Networked motivating monitoring,189,Non-Fiction,1/30/2022,30.74,4
2016,Down-sized system-worthy encoding,682,Science Fiction,11/20/2022,49.02,18
2017,Up-sized modular encoding,382,Fantasy,4/10/2023,29.74,20
2018,Quality-focused system-worthy strategy,547,Science Fiction,11/2/2018,11.34,3
2019,Down-sized bi-directional archive,415,Fantasy,7/29/2017,39.8,58
2020,Extended upward-trending database,328,Non-Fiction,8/14/2018,6.18,94
2021,Organic directional website,560,Mystery,7/25/2017,20.57,90
2022,Team-oriented didactic approach,303,Fantasy,4/24/2018,45.41,96
2023,Fully-configurable needs-based attitude,588,Romance,11/18/2023,12.46,72
2024,Re-contextualized asynchronous hierarchy,747,Fantasy,11/21/2018,20.89,14
2025,Horizontal transitional service-desk,750,Fantasy,9/8/2014,45.6,17
2026,Automated hybrid interface,695,Mystery,9/20/2015,11.13,3
2027,User-friendly even-keeled parallelism,412,Mystery,10/21/2023,42.99,57
2028,Synchronized needs-based capacity,366,Fiction,4/26/2017,20.35,77
2029,Synchronized system-worthy info-mediaries,657,Non-Fiction,2/24/2023,31.66,28
2030,Triple-buffered 3rdgeneration product,801,Science Fiction,2/13/2023,14.6,10
2031,Distributed zero-defect help-desk,552,Fantasy,1/13/2022,35.78,11
2032,Right-sized zero administration project,525,Fantasy,7/1/2021,14.55,40
2033,Automated regional analyzer,618,Mystery,11/15/2019,28.5,7
2034,Open-source dedicated benchmark,683,Science Fiction,10/6/2018,23.48,91
2035,Configurable dynamic contingency,438,Science Fiction,12/19/2015,22.98,1
2036,Synergized full-range function,292,Science Fiction,1/22/2023,21.45,57
2037,Self-enabling bottom-line database,575,Fiction,3/7/2019,15.48,56
2038,Innovative uniform time-frame,760,Fantasy,6/21/2017,41.35,36
2039,Enterprise-wide exuding frame,168,Romance,2/6/2018,48.69,54
2040,Optimized mobile info-mediaries,747,Fantasy,12/11/2017,12.13,75
2041,Optional asymmetric workforce,613,Fiction,7/28/2021,12.31,38
2042,Right-sized intangible installation,487,Mystery,5/20/2020,49.4,8
2043,Quality-focused impactful system engine,605,Fantasy,12/11/2015,9.88,52
2044,Devolved background orchestration,655,Science Fiction,12/17/2022,24.23,71
2045,Programmable transitional concept,474,Romance,8/27/2020,30.98,17
2046,Diverse tertiary focus group,205,Non-Fiction,4/15/2016,42.61,37
2047,Seamless zero administration time-frame,568,Fantasy,9/14/2016,7.85,38
2048,Profit-focused client-driven parallelism,600,Science Fiction,12/15/2023,27.73,94
2049,Centralized client-server framework,475,Non-Fiction,11/8/2019,7.17,0
2050,Decentralized multi-state capability,158,Science Fiction,8/17/2023,19.2,81
2051,Function-based maximized framework,652,Fantasy,5/21/2021,11.45,85
2052,Secured dedicated website,295,Fantasy,5/4/2018,13.88,88
2053,Customizable modular productivity,661,Non-Fiction,11/2/2016,7.24,97
2054,Multi-lateral static architecture,284,Fantasy,8/11/2024,49.74,8
2055,Polarized impactful algorithm,614,Romance,5/13/2024,21.91,61
2056,Adaptive mission-critical open system,580,Fantasy,6/14/2021,44.2,80
2057,Virtual content-based firmware,703,Fantasy,10/27/2020,48.86,15
2058,Organized interactive monitoring,383,Mystery,4/15/2016,38.24,2
2059,Monitored interactive product,266,Non-Fiction,7/26/2021,31.58,18
2060,Cross-platform asynchronous knowledgebase,328,Fantasy,5/21/2017,44.64,17
2061,Proactive value-added Internet solution,366,Non-Fiction,8/29/2016,8.32,46
2062,Secured hybrid conglomeration,430,Romance,3/9/2022,46.12,45
2063,Distributed even-keeled monitoring,50,Science Fiction,4/24/2018,18.82,81
2064,Focused static middleware,79,Mystery,11/8/2019,14.52,80
2065,Profit-focused full-range monitoring,188,Fiction,10/4/2019,32.34,21
2066,Distributed attitude-oriented matrices,557,Science Fiction,8/10/2023,44.38,87
2067,Quality-focused content-based knowledgebase,820,Science Fiction,8/24/2021,17.93,89
2068,Enhanced full-range data-warehouse,705,Science Fiction,12/27/2014,10.21,74
2069,Total maximized superstructure,361,Non-Fiction,12/5/2020,6.56,66
2070,Horizontal systemic open architecture,289,Science Fiction,10/7/2014,40.26,52
2071,Open-source empowering algorithm,349,Non-Fiction,12/11/2021,10.5,19
2072,De-engineered 24/7 moratorium,516,Non-Fiction,3/4/2017,42.58,71
2073,Integrated system-worthy definition,629,Romance,2/23/2018,42.57,67
2074,Stand-alone bifurcated archive,545,Romance,3/5/2015,30.24,96
2075,Assimilated composite concept,822,Fiction,9/3/2018,24.35,9
2076,Expanded upward-trending core,120,Non-Fiction,10/2/2015,46.62,61
2077,Devolved exuding collaboration,357,Science Fiction,1/7/2017,36.4,17
2078,Visionary fault-tolerant synergy,453,Mystery,3/6/2016,29.01,43
2079,Total heuristic complexity,177,Romance,8/25/2016,19.4,95
2080,Total fault-tolerant conglomeration,122,Non-Fiction,3/21/2016,11.65,88
2081,Streamlined explicit policy,146,Romance,12/21/2016,15.96,16
2082,Enterprise-wide well-modulated attitude,215,Non-Fiction,3/3/2024,49.16,54
2083,Self-enabling stable methodology,708,Fiction,5/6/2015,9.41,99
2084,Intuitive value-added parallelism,496,Fantasy,8/12/2015,7.86,13
2085,Innovative systematic leverage,34,Romance,3/15/2016,28.58,7
2086,Face-to-face intangible budgetary management,481,Fiction,10/7/2018,45.97,5
2087,Phased asymmetric hardware,68,Science Fiction,12/28/2017,35.36,96
2088,Profit-focused secondary algorithm,99,Fiction,12/15/2020,46.47,26
2089,Synergized motivating array,602,Non-Fiction,2/4/2020,14.12,44
2090,Exclusive value-added superstructure,30,Fiction,12/9/2022,12.39,95
2091,Adaptive asymmetric productivity,285,Mystery,4/29/2017,21.29,20
2092,Assimilated coherent secured line,513,Romance,9/11/2020,32.96,64
2093,Multi-channeled leadingedge workforce,584,Fiction,10/24/2019,10.35,74
2094,Assimilated neutral focus group,782,Fiction,3/20/2016,29.26,91
2095,Synergistic radical toolset,197,Science Fiction,12/27/2014,13.55,96
2096,Multi-channeled client-driven approach,551,Fiction,6/26/2019,48.83,12
2097,Cross-group high-level software,220,Mystery,1/23/2022,43.45,60
2098,Re-engineered web-enabled software,376,Romance,4/11/2015,31.92,56
2099,Reduced user-facing frame,690,Fiction,6/30/2019,13.95,45
2100,Re-contextualized modular analyzer,389,Fantasy,2/9/2016,15.42,29
2101,Networked asynchronous adapter,418,Fiction,5/19/2022,39.49,40
2102,Up-sized radical time-frame,127,Fantasy,8/4/2016,10.84,17
2103,Advanced explicit database,508,Science Fiction,5/28/2019,37,71
2104,Total human-resource encryption,740,Fiction,10/10/2023,9.61,63
2105,Profit-focused empowering help-desk,119,Fantasy,11/7/2016,18.47,76
2106,Cross-platform optimal model,754,Science Fiction,12/11/2023,36.22,56
2107,Integrated dynamic software,232,Mystery,4/21/2023,23.91,54
2108,Ameliorated methodical productivity,194,Fiction,6/2/2016,45.36,60
2109,Organic dynamic Internet solution,696,Science Fiction,9/23/2016,13.88,86
2110,Ergonomic dynamic challenge,504,Romance,11/11/2016,10.62,56
2111,Ameliorated global structure,536,Romance,9/22/2020,35.76,15
2112,Monitored analyzing budgetary management,147,Fantasy,10/3/2021,23.62,75
2113,Reverse-engineered mobile algorithm,105,Romance,10/16/2020,46.7,21
2114,Object-based disintermediate instruction set,67,Science Fiction,12/13/2017,48.9,43
2115,Automated disintermediate orchestration,206,Mystery,3/26/2021,43.13,51
2116,De-engineered zero administration flexibility,126,Non-Fiction,9/28/2019,42.87,92
2117,Multi-layered non-volatile infrastructure,512,Science Fiction,1/21/2024,39.64,98
2118,Public-key bifurcated algorithm,596,Mystery,10/10/2021,18,82
2119,Total scalable circuit,410,Science Fiction,8/18/2023,26.93,77
2120,Cloned cohesive pricing structure,415,Fantasy,2/28/2020,28.49,18
2121,Networked composite capacity,787,Fantasy,4/30/2021,10.74,32
2122,Multi-lateral transitional strategy,502,Fantasy,10/9/2020,16.15,17
2123,Robust interactive contingency,31,Fiction,12/1/2020,38.45,8
2124,Optional systematic instruction set,511,Romance,7/28/2021,7.17,22
2125,Re-engineered background matrix,392,Mystery,3/13/2023,35.87,19
2126,De-engineered multimedia methodology,311,Mystery,2/7/2021,33.41,97
2127,Managed demand-driven adapter,79,Romance,1/16/2018,39.06,98
2128,Upgradable directional complexity,505,Fantasy,7/10/2023,14.87,84
2129,Persevering scalable budgetary management,510,Fantasy,6/11/2018,28.2,69
2130,Multi-lateral exuding parallelism,352,Mystery,5/21/2018,30.04,97
2131,Compatible 24hour standardization,33,Fantasy,8/30/2020,44.72,15
2132,Organized foreground emulation,393,Fantasy,5/10/2022,19.83,48
2133,Organic tangible capability,454,Fantasy,6/4/2024,7.57,22
2134,Intuitive intangible functionalities,571,Romance,10/1/2017,43.85,38
2135,Versatile next generation customer loyalty,724,Non-Fiction,5/27/2023,27.62,17
2136,Proactive directional superstructure,320,Romance,2/5/2016,23.11,97
2137,Advanced logistical benchmark,113,Mystery,11/13/2019,35.69,84
2138,Programmable encompassing analyzer,568,Romance,5/26/2017,29.72,60
2139,Multi-lateral mission-critical collaboration,488,Mystery,1/29/2018,43.58,64
2140,Visionary fault-tolerant knowledge user,58,Fantasy,11/30/2019,17.58,75
2141,Public-key object-oriented standardization,387,Mystery,7/22/2024,35.76,98
2142,Mandatory actuating capacity,292,Science Fiction,10/4/2020,8.69,75
2143,Universal grid-enabled alliance,47,Non-Fiction,3/1/2021,42.82,44
2144,Up-sized bi-directional challenge,760,Mystery,11/23/2017,7.17,80
2145,Upgradable discrete installation,350,Fantasy,5/20/2020,10.27,44
2146,Front-line systematic superstructure,366,Fantasy,2/19/2018,21.45,84
2147,Cloned grid-enabled attitude,251,Non-Fiction,11/9/2020,16.31,39
2148,Right-sized 24hour complexity,607,Fiction,8/10/2016,46.05,8
2149,Business-focused didactic orchestration,313,Fiction,11/30/2020,20.84,2
2150,Optimized attitude-oriented strategy,552,Science Fiction,10/24/2020,7.63,84
2151,Virtual explicit support,433,Mystery,5/10/2015,28.64,53
2152,Advanced incremental open system,274,Fiction,4/11/2024,36.61,75
2153,Synergistic responsive firmware,23,Science Fiction,1/22/2021,22.61,49
2154,Mandatory hybrid challenge,331,Mystery,11/13/2020,10.29,62
2155,Monitored motivating customer loyalty,103,Romance,8/14/2019,35.69,43
2156,Re-engineered zero-defect implementation,509,Mystery,10/16/2014,41.69,85
2157,Robust needs-based hierarchy,348,Non-Fiction,5/29/2019,33.04,46
2158,Seamless composite algorithm,447,Non-Fiction,7/2/2020,27.86,100
2159,Multi-lateral 24hour complexity,78,Mystery,2/27/2020,15.41,33
2160,Phased client-server orchestration,49,Science Fiction,4/22/2024,49.82,51
2161,Automated zero tolerance circuit,824,Non-Fiction,7/14/2016,33.47,11
2162,Vision-oriented web-enabled toolset,735,Mystery,2/18/2018,10.16,43
2163,Innovative radical framework,280,Fiction,11/9/2021,30.91,67
2164,Multi-tiered clear-thinking monitoring,487,Fantasy,9/19/2022,15.22,9
2165,Reactive national parallelism,668,Science Fiction,6/14/2020,28.19,38
2166,Front-line heuristic core,444,Romance,5/30/2016,29.75,25
2167,Extended foreground firmware,425,Fantasy,11/14/2015,17.05,65
2168,Diverse content-based hardware,465,Romance,10/16/2018,39.58,23
2169,Public-key composite utilization,20,Romance,4/13/2020,36.94,23
2170,Robust asymmetric flexibility,591,Fantasy,2/14/2022,15.36,95
2171,Realigned multi-state implementation,479,Science Fiction,11/15/2021,47.23,68
2172,Object-based transitional workforce,630,Fantasy,8/16/2017,47.11,93
2173,Pre-emptive static policy,642,Fiction,2/20/2020,28.97,46
2174,Synergistic content-based algorithm,474,Non-Fiction,3/26/2023,16.57,95
2175,Multi-layered actuating orchestration,702,Science Fiction,9/27/2015,43.13,52
2176,Cross-group contextually-based framework,327,Fiction,10/29/2020,33.88,52
2177,Fundamental dynamic access,274,Science Fiction,3/27/2021,34.42,32
2178,Robust dedicated array,704,Mystery,11/12/2023,16.38,30
2179,Secured national Graphical User Interface,117,Non-Fiction,12/12/2014,14.43,31
2180,Triple-buffered well-modulated workforce,817,Science Fiction,8/31/2017,26.41,71
2181,Programmable leadingedge ability,447,Fantasy,12/24/2014,34.45,4
2182,Team-oriented motivating approach,207,Non-Fiction,1/21/2016,17.99,3
2183,Compatible executive secured line,265,Science Fiction,11/14/2017,34.97,22
2184,Monitored attitude-oriented Local Area Network,660,Fiction,9/15/2014,48.4,62
2185,Assimilated tangible artificial intelligence,802,Fiction,6/6/2023,8.42,10
2186,Total exuding emulation,322,Mystery,12/22/2015,19.1,8
2187,Right-sized impactful website,417,Science Fiction,5/11/2018,35.54,11
2188,User-friendly didactic function,407,Romance,3/23/2020,43.07,30
2189,Organized system-worthy core,115,Mystery,6/30/2022,38.31,15
2190,Integrated even-keeled matrices,535,Romance,6/7/2024,42.47,99
2191,Open-source clear-thinking knowledge user,538,Science Fiction,8/6/2018,27.83,11
2192,Networked 5thgeneration encryption,244,Mystery,5/18/2017,11.37,40
2193,Optimized clear-thinking application,338,Mystery,2/26/2021,38.43,95
2194,Profit-focused holistic attitude,762,Non-Fiction,1/23/2016,47.15,27
2195,Exclusive value-added customer loyalty,148,Fiction,6/25/2016,13.7,35
2196,Front-line discrete archive,451,Fantasy,9/29/2015,17.18,75
2197,Reverse-engineered disintermediate project,58,Fantasy,1/17/2015,29.46,89
2198,Upgradable attitude-oriented Graphic Interface,116,Science Fiction,11/20/2016,30,60
2199,Innovative non-volatile paradigm,700,Non-Fiction,7/21/2016,48.38,100
2200,Persevering 24/7 support,149,Science Fiction,2/25/2022,26.9,47
2201,Automated hybrid framework,316,Fiction,5/11/2021,34.39,77
2202,Organized tangible matrices,36,Romance,7/25/2019,35.13,6
2203,Polarized needs-based focus group,708,Romance,1/4/2015,16.54,70
2204,Exclusive heuristic definition,394,Science Fiction,3/8/2023,34.1,89
2205,Cross-platform fault-tolerant functionalities,372,Romance,12/7/2022,11.36,30
2206,Multi-channeled content-based paradigm,454,Fantasy,6/19/2016,6.34,50
2207,Integrated bandwidth-monitored standardization,262,Science Fiction,12/5/2014,9.96,96
2208,Innovative local info-mediaries,242,Science Fiction,10/8/2014,15.25,20
2209,Business-focused incremental hub,450,Romance,10/7/2018,19.95,98
2210,Advanced solution-oriented attitude,660,Fantasy,3/19/2024,40.72,35
2211,Cross-platform encompassing synergy,83,Fantasy,5/29/2023,26.72,52
2212,Reverse-engineered real-time installation,341,Romance,12/19/2018,24.57,12
2213,Future-proofed 4thgeneration projection,165,Romance,7/4/2020,17.47,8
2214,Front-line discrete analyzer,361,Fantasy,11/6/2023,32.48,70
2215,Centralized empowering definition,756,Science Fiction,6/9/2022,25.93,3
2216,Future-proofed homogeneous database,781,Fiction,6/21/2021,34.21,23
2217,Decentralized asynchronous protocol,646,Fantasy,8/4/2016,40.79,17
2218,Progressive asymmetric data-warehouse,4,Fantasy,3/13/2019,14.79,39
2219,Configurable discrete data-warehouse,322,Mystery,8/21/2017,9.61,20
2220,Synergized interactive adapter,256,Mystery,2/28/2020,37.39,98
2221,Cross-platform encompassing benchmark,665,Non-Fiction,5/6/2024,43.26,87
2222,Extended radical database,421,Science Fiction,10/11/2015,25.86,94
2223,Integrated bifurcated flexibility,137,Science Fiction,8/13/2016,13.62,75
2224,Versatile bi-directional help-desk,336,Science Fiction,3/9/2023,14.73,53
2225,Virtual optimizing hardware,377,Non-Fiction,8/31/2016,23.3,48
2226,Visionary eco-centric adapter,585,Non-Fiction,6/20/2016,6.9,2
2227,User-centric client-driven archive,572,Romance,7/19/2018,32.92,29
2228,Centralized directional conglomeration,92,Fantasy,10/12/2023,14.71,89
